symbol,name,datetime,price
TSLA:NASDAQ,Tesla Inc,2019-01-25,297.040009
TSLA:NASDAQ,Tesla Inc,2019-01-28,296.380005
TSLA:NASDAQ,Tesla Inc,2019-01-29,297.459991
TSLA:NASDAQ,Tesla Inc,2019-01-30,308.769989
TSLA:NASDAQ,Tesla Inc,2019-01-31,307.019989
TSLA:NASDAQ,Tesla Inc,2019-02-01,312.209991
TSLA:NASDAQ,Tesla Inc,2019-02-04,312.890015
TSLA:NASDAQ,Tesla Inc,2019-02-05,321.350006
TSLA:NASDAQ,Tesla Inc,2019-02-06,317.22000099999997
TSLA:NASDAQ,Tesla Inc,2019-02-07,307.51001
TSLA:NASDAQ,Tesla Inc,2019-02-08,305.799988
TSLA:NASDAQ,Tesla Inc,2019-02-11,312.839996
TSLA:NASDAQ,Tesla Inc,2019-02-12,311.809998
TSLA:NASDAQ,Tesla Inc,2019-02-13,308.170013
TSLA:NASDAQ,Tesla Inc,2019-02-14,303.769989
TSLA:NASDAQ,Tesla Inc,2019-02-15,307.880005
TSLA:NASDAQ,Tesla Inc,2019-02-19,305.640015
TSLA:NASDAQ,Tesla Inc,2019-02-20,302.559998
TSLA:NASDAQ,Tesla Inc,2019-02-21,291.230011
TSLA:NASDAQ,Tesla Inc,2019-02-22,294.709991
TSLA:NASDAQ,Tesla Inc,2019-02-25,298.769989
TSLA:NASDAQ,Tesla Inc,2019-02-26,297.859985
TSLA:NASDAQ,Tesla Inc,2019-02-27,314.73999
TSLA:NASDAQ,Tesla Inc,2019-02-28,319.880005
TSLA:NASDAQ,Tesla Inc,2019-03-01,294.790009
TSLA:NASDAQ,Tesla Inc,2019-03-04,285.359985
TSLA:NASDAQ,Tesla Inc,2019-03-05,276.540009
TSLA:NASDAQ,Tesla Inc,2019-03-06,276.23999
TSLA:NASDAQ,Tesla Inc,2019-03-07,276.589996
TSLA:NASDAQ,Tesla Inc,2019-03-08,284.140015
TSLA:NASDAQ,Tesla Inc,2019-03-11,290.920013
TSLA:NASDAQ,Tesla Inc,2019-03-12,283.359985
TSLA:NASDAQ,Tesla Inc,2019-03-13,288.959991
TSLA:NASDAQ,Tesla Inc,2019-03-14,289.959991
TSLA:NASDAQ,Tesla Inc,2019-03-15,275.429993
TSLA:NASDAQ,Tesla Inc,2019-03-18,269.48999
TSLA:NASDAQ,Tesla Inc,2019-03-19,267.47000099999997
TSLA:NASDAQ,Tesla Inc,2019-03-20,273.600006
TSLA:NASDAQ,Tesla Inc,2019-03-21,274.019989
TSLA:NASDAQ,Tesla Inc,2019-03-22,264.52999900000003
TSLA:NASDAQ,Tesla Inc,2019-03-25,260.420013
TSLA:NASDAQ,Tesla Inc,2019-03-26,267.769989
TSLA:NASDAQ,Tesla Inc,2019-03-27,274.829987
TSLA:NASDAQ,Tesla Inc,2019-03-28,278.619995
TSLA:NASDAQ,Tesla Inc,2019-03-29,279.859985
TSLA:NASDAQ,Tesla Inc,2019-04-01,289.179993
TSLA:NASDAQ,Tesla Inc,2019-04-02,285.880005
TSLA:NASDAQ,Tesla Inc,2019-04-03,291.809998
TSLA:NASDAQ,Tesla Inc,2019-04-04,267.77999900000003
TSLA:NASDAQ,Tesla Inc,2019-04-05,274.959991
TSLA:NASDAQ,Tesla Inc,2019-04-08,273.200012
TSLA:NASDAQ,Tesla Inc,2019-04-09,272.309998
TSLA:NASDAQ,Tesla Inc,2019-04-10,276.059998
TSLA:NASDAQ,Tesla Inc,2019-04-11,268.420013
TSLA:NASDAQ,Tesla Inc,2019-04-12,267.700012
TSLA:NASDAQ,Tesla Inc,2019-04-15,266.380005
TSLA:NASDAQ,Tesla Inc,2019-04-16,273.359985
TSLA:NASDAQ,Tesla Inc,2019-04-17,271.230011
TSLA:NASDAQ,Tesla Inc,2019-04-18,273.26001
TSLA:NASDAQ,Tesla Inc,2019-04-22,262.75
TSLA:NASDAQ,Tesla Inc,2019-04-23,263.899994
TSLA:NASDAQ,Tesla Inc,2019-04-24,258.660004
TSLA:NASDAQ,Tesla Inc,2019-04-25,247.63000499999998
TSLA:NASDAQ,Tesla Inc,2019-04-26,235.13999900000002
TSLA:NASDAQ,Tesla Inc,2019-04-29,241.47000099999997
TSLA:NASDAQ,Tesla Inc,2019-04-30,238.690002
TSLA:NASDAQ,Tesla Inc,2019-05-01,234.00999500000003
TSLA:NASDAQ,Tesla Inc,2019-05-02,244.100006
TSLA:NASDAQ,Tesla Inc,2019-05-03,255.02999900000003
TSLA:NASDAQ,Tesla Inc,2019-05-06,255.33999599999999
TSLA:NASDAQ,Tesla Inc,2019-05-07,247.059998
TSLA:NASDAQ,Tesla Inc,2019-05-08,244.83999599999999
TSLA:NASDAQ,Tesla Inc,2019-05-09,241.979996
TSLA:NASDAQ,Tesla Inc,2019-05-10,239.520004
TSLA:NASDAQ,Tesla Inc,2019-05-13,227.00999500000003
TSLA:NASDAQ,Tesla Inc,2019-05-14,232.309998
TSLA:NASDAQ,Tesla Inc,2019-05-15,231.94999700000002
TSLA:NASDAQ,Tesla Inc,2019-05-16,228.330002
TSLA:NASDAQ,Tesla Inc,2019-05-17,211.02999900000003
TSLA:NASDAQ,Tesla Inc,2019-05-20,205.360001
TSLA:NASDAQ,Tesla Inc,2019-05-21,205.080002
TSLA:NASDAQ,Tesla Inc,2019-05-22,192.729996
TSLA:NASDAQ,Tesla Inc,2019-05-23,195.490005
TSLA:NASDAQ,Tesla Inc,2019-05-24,190.630005
TSLA:NASDAQ,Tesla Inc,2019-05-28,188.699997
TSLA:NASDAQ,Tesla Inc,2019-05-29,189.860001
TSLA:NASDAQ,Tesla Inc,2019-05-30,188.220001
TSLA:NASDAQ,Tesla Inc,2019-05-31,185.16000400000001
TSLA:NASDAQ,Tesla Inc,2019-06-03,178.970001
TSLA:NASDAQ,Tesla Inc,2019-06-04,193.600006
TSLA:NASDAQ,Tesla Inc,2019-06-05,196.58999599999999
TSLA:NASDAQ,Tesla Inc,2019-06-06,205.949997
TSLA:NASDAQ,Tesla Inc,2019-06-07,204.5
TSLA:NASDAQ,Tesla Inc,2019-06-10,212.88000499999998
TSLA:NASDAQ,Tesla Inc,2019-06-11,217.100006
TSLA:NASDAQ,Tesla Inc,2019-06-12,209.259995
TSLA:NASDAQ,Tesla Inc,2019-06-13,213.91000400000001
TSLA:NASDAQ,Tesla Inc,2019-06-14,214.919998
TSLA:NASDAQ,Tesla Inc,2019-06-17,225.02999900000003
TSLA:NASDAQ,Tesla Inc,2019-06-18,224.74000499999997
TSLA:NASDAQ,Tesla Inc,2019-06-19,226.42999300000002
TSLA:NASDAQ,Tesla Inc,2019-06-20,219.61999500000002
TSLA:NASDAQ,Tesla Inc,2019-06-21,221.86000099999998
TSLA:NASDAQ,Tesla Inc,2019-06-24,223.63999900000002
TSLA:NASDAQ,Tesla Inc,2019-06-25,219.75999500000003
TSLA:NASDAQ,Tesla Inc,2019-06-26,219.270004
TSLA:NASDAQ,Tesla Inc,2019-06-27,222.83999599999999
TSLA:NASDAQ,Tesla Inc,2019-06-28,223.460007
TSLA:NASDAQ,Tesla Inc,2019-07-01,227.169998
TSLA:NASDAQ,Tesla Inc,2019-07-02,224.55000299999998
TSLA:NASDAQ,Tesla Inc,2019-07-03,234.899994
TSLA:NASDAQ,Tesla Inc,2019-07-05,233.100006
TSLA:NASDAQ,Tesla Inc,2019-07-08,230.33999599999999
TSLA:NASDAQ,Tesla Inc,2019-07-09,230.059998
TSLA:NASDAQ,Tesla Inc,2019-07-10,238.919998
TSLA:NASDAQ,Tesla Inc,2019-07-11,238.600006
TSLA:NASDAQ,Tesla Inc,2019-07-12,245.080002
TSLA:NASDAQ,Tesla Inc,2019-07-15,253.5
TSLA:NASDAQ,Tesla Inc,2019-07-16,252.38000499999998
TSLA:NASDAQ,Tesla Inc,2019-07-17,254.86000099999998
TSLA:NASDAQ,Tesla Inc,2019-07-18,253.539993
TSLA:NASDAQ,Tesla Inc,2019-07-19,258.179993
TSLA:NASDAQ,Tesla Inc,2019-07-22,255.67999300000002
TSLA:NASDAQ,Tesla Inc,2019-07-23,260.170013
TSLA:NASDAQ,Tesla Inc,2019-07-24,264.880005
TSLA:NASDAQ,Tesla Inc,2019-07-25,228.82000699999998
TSLA:NASDAQ,Tesla Inc,2019-07-26,228.039993
TSLA:NASDAQ,Tesla Inc,2019-07-29,235.770004
TSLA:NASDAQ,Tesla Inc,2019-07-30,242.25999500000003
TSLA:NASDAQ,Tesla Inc,2019-07-31,241.61000099999998
TSLA:NASDAQ,Tesla Inc,2019-08-01,233.850006
TSLA:NASDAQ,Tesla Inc,2019-08-02,234.33999599999999
TSLA:NASDAQ,Tesla Inc,2019-08-05,228.32000699999998
TSLA:NASDAQ,Tesla Inc,2019-08-06,230.75
TSLA:NASDAQ,Tesla Inc,2019-08-07,233.419998
TSLA:NASDAQ,Tesla Inc,2019-08-08,238.30000299999998
TSLA:NASDAQ,Tesla Inc,2019-08-09,235.00999500000003
TSLA:NASDAQ,Tesla Inc,2019-08-12,229.00999500000003
TSLA:NASDAQ,Tesla Inc,2019-08-13,235.0
TSLA:NASDAQ,Tesla Inc,2019-08-14,219.61999500000002
TSLA:NASDAQ,Tesla Inc,2019-08-15,215.63999900000002
TSLA:NASDAQ,Tesla Inc,2019-08-16,219.940002
TSLA:NASDAQ,Tesla Inc,2019-08-19,226.830002
TSLA:NASDAQ,Tesla Inc,2019-08-20,225.86000099999998
TSLA:NASDAQ,Tesla Inc,2019-08-21,220.830002
TSLA:NASDAQ,Tesla Inc,2019-08-22,222.149994
TSLA:NASDAQ,Tesla Inc,2019-08-23,211.399994
TSLA:NASDAQ,Tesla Inc,2019-08-26,215.0
TSLA:NASDAQ,Tesla Inc,2019-08-27,214.080002
TSLA:NASDAQ,Tesla Inc,2019-08-28,215.58999599999999
TSLA:NASDAQ,Tesla Inc,2019-08-29,221.710007
TSLA:NASDAQ,Tesla Inc,2019-08-30,225.61000099999998
TSLA:NASDAQ,Tesla Inc,2019-09-03,225.00999500000003
TSLA:NASDAQ,Tesla Inc,2019-09-04,220.67999300000002
TSLA:NASDAQ,Tesla Inc,2019-09-05,229.580002
TSLA:NASDAQ,Tesla Inc,2019-09-06,227.44999700000002
TSLA:NASDAQ,Tesla Inc,2019-09-09,231.789993
TSLA:NASDAQ,Tesla Inc,2019-09-10,235.539993
TSLA:NASDAQ,Tesla Inc,2019-09-11,247.100006
TSLA:NASDAQ,Tesla Inc,2019-09-12,245.86999500000002
TSLA:NASDAQ,Tesla Inc,2019-09-13,245.19999700000002
TSLA:NASDAQ,Tesla Inc,2019-09-16,242.809998
TSLA:NASDAQ,Tesla Inc,2019-09-17,244.789993
TSLA:NASDAQ,Tesla Inc,2019-09-18,243.49000499999997
TSLA:NASDAQ,Tesla Inc,2019-09-19,246.600006
TSLA:NASDAQ,Tesla Inc,2019-09-20,240.61999500000002
TSLA:NASDAQ,Tesla Inc,2019-09-23,241.229996
TSLA:NASDAQ,Tesla Inc,2019-09-24,223.210007
TSLA:NASDAQ,Tesla Inc,2019-09-25,228.69999700000002
TSLA:NASDAQ,Tesla Inc,2019-09-26,242.559998
TSLA:NASDAQ,Tesla Inc,2019-09-27,242.13000499999998
TSLA:NASDAQ,Tesla Inc,2019-09-30,240.86999500000002
TSLA:NASDAQ,Tesla Inc,2019-10-01,244.690002
TSLA:NASDAQ,Tesla Inc,2019-10-02,243.13000499999998
TSLA:NASDAQ,Tesla Inc,2019-10-03,233.02999900000003
TSLA:NASDAQ,Tesla Inc,2019-10-04,231.42999300000002
TSLA:NASDAQ,Tesla Inc,2019-10-07,237.72000099999997
TSLA:NASDAQ,Tesla Inc,2019-10-08,240.05000299999998
TSLA:NASDAQ,Tesla Inc,2019-10-09,244.52999900000003
TSLA:NASDAQ,Tesla Inc,2019-10-10,244.74000499999997
TSLA:NASDAQ,Tesla Inc,2019-10-11,247.88999900000002
TSLA:NASDAQ,Tesla Inc,2019-10-14,256.959991
TSLA:NASDAQ,Tesla Inc,2019-10-15,257.890015
TSLA:NASDAQ,Tesla Inc,2019-10-16,259.75
TSLA:NASDAQ,Tesla Inc,2019-10-17,261.97000099999997
TSLA:NASDAQ,Tesla Inc,2019-10-18,256.950012
TSLA:NASDAQ,Tesla Inc,2019-10-21,253.5
TSLA:NASDAQ,Tesla Inc,2019-10-22,255.580002
TSLA:NASDAQ,Tesla Inc,2019-10-23,254.67999300000002
TSLA:NASDAQ,Tesla Inc,2019-10-24,299.679993
TSLA:NASDAQ,Tesla Inc,2019-10-25,328.130005
TSLA:NASDAQ,Tesla Inc,2019-10-28,327.709991
TSLA:NASDAQ,Tesla Inc,2019-10-29,316.22000099999997
TSLA:NASDAQ,Tesla Inc,2019-10-30,315.01001
TSLA:NASDAQ,Tesla Inc,2019-10-31,314.920013
TSLA:NASDAQ,Tesla Inc,2019-11-01,313.309998
TSLA:NASDAQ,Tesla Inc,2019-11-04,317.47000099999997
TSLA:NASDAQ,Tesla Inc,2019-11-05,317.22000099999997
TSLA:NASDAQ,Tesla Inc,2019-11-06,326.579987
TSLA:NASDAQ,Tesla Inc,2019-11-07,335.540009
TSLA:NASDAQ,Tesla Inc,2019-11-08,337.140015
TSLA:NASDAQ,Tesla Inc,2019-11-11,345.089996
TSLA:NASDAQ,Tesla Inc,2019-11-12,349.929993
TSLA:NASDAQ,Tesla Inc,2019-11-13,346.109985
TSLA:NASDAQ,Tesla Inc,2019-11-14,349.350006
TSLA:NASDAQ,Tesla Inc,2019-11-15,352.170013
TSLA:NASDAQ,Tesla Inc,2019-11-18,349.98999
TSLA:NASDAQ,Tesla Inc,2019-11-19,359.519989
TSLA:NASDAQ,Tesla Inc,2019-11-20,352.22000099999997
TSLA:NASDAQ,Tesla Inc,2019-11-21,354.829987
TSLA:NASDAQ,Tesla Inc,2019-11-22,333.040009
TSLA:NASDAQ,Tesla Inc,2019-11-25,336.339996
TSLA:NASDAQ,Tesla Inc,2019-11-26,328.920013
TSLA:NASDAQ,Tesla Inc,2019-11-27,331.290009
TSLA:NASDAQ,Tesla Inc,2019-11-29,329.940002
TSLA:NASDAQ,Tesla Inc,2019-12-02,334.869995
TSLA:NASDAQ,Tesla Inc,2019-12-03,336.200012
TSLA:NASDAQ,Tesla Inc,2019-12-04,333.02999900000003
TSLA:NASDAQ,Tesla Inc,2019-12-05,330.369995
TSLA:NASDAQ,Tesla Inc,2019-12-06,335.890015
TSLA:NASDAQ,Tesla Inc,2019-12-09,339.52999900000003
TSLA:NASDAQ,Tesla Inc,2019-12-10,348.839996
TSLA:NASDAQ,Tesla Inc,2019-12-11,352.700012
TSLA:NASDAQ,Tesla Inc,2019-12-12,359.679993
TSLA:NASDAQ,Tesla Inc,2019-12-13,358.390015
TSLA:NASDAQ,Tesla Inc,2019-12-16,381.5
TSLA:NASDAQ,Tesla Inc,2019-12-17,378.98999
TSLA:NASDAQ,Tesla Inc,2019-12-18,393.149994
TSLA:NASDAQ,Tesla Inc,2019-12-19,404.040009
TSLA:NASDAQ,Tesla Inc,2019-12-20,405.589996
TSLA:NASDAQ,Tesla Inc,2019-12-23,419.22000099999997
TSLA:NASDAQ,Tesla Inc,2019-12-24,425.25
TSLA:NASDAQ,Tesla Inc,2019-12-26,430.94000199999994
TSLA:NASDAQ,Tesla Inc,2019-12-27,430.380005
TSLA:NASDAQ,Tesla Inc,2019-12-30,414.700012
TSLA:NASDAQ,Tesla Inc,2019-12-31,418.329987
TSLA:NASDAQ,Tesla Inc,2020-01-02,430.26000999999997
TSLA:NASDAQ,Tesla Inc,2020-01-03,443.01000999999997
TSLA:NASDAQ,Tesla Inc,2020-01-06,451.540009
TSLA:NASDAQ,Tesla Inc,2020-01-07,469.05999800000006
TSLA:NASDAQ,Tesla Inc,2020-01-08,492.14001500000006
TSLA:NASDAQ,Tesla Inc,2020-01-09,481.339996
TSLA:NASDAQ,Tesla Inc,2020-01-10,478.14999400000005
TSLA:NASDAQ,Tesla Inc,2020-01-13,524.8599849999999
TSLA:NASDAQ,Tesla Inc,2020-01-14,537.919983
TSLA:NASDAQ,Tesla Inc,2020-01-15,518.5
TSLA:NASDAQ,Tesla Inc,2020-01-16,513.48999
TSLA:NASDAQ,Tesla Inc,2020-01-17,510.5
TSLA:NASDAQ,Tesla Inc,2020-01-21,547.200012
TSLA:NASDAQ,Tesla Inc,2020-01-22,569.5599980000001
TSLA:NASDAQ,Tesla Inc,2020-01-23,572.200012
TSLA:NASDAQ,Tesla Inc,2020-01-24,564.820007
UAL:NASDAQ,United Airlines Holdings Inc,2019-01-25,84.139999
UAL:NASDAQ,United Airlines Holdings Inc,2019-01-28,84.599998
UAL:NASDAQ,United Airlines Holdings Inc,2019-01-29,85.66999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-01-30,87.470001
UAL:NASDAQ,United Airlines Holdings Inc,2019-01-31,87.269997
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-01,87.489998
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-04,88.620003
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-05,89.459999
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-06,89.75
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-07,87.860001
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-08,88.16999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-11,89.150002
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-12,87.970001
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-13,88.58000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-14,88.150002
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-15,88.309998
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-19,89.239998
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-20,88.5
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-21,88.839996
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-22,89.43
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-25,89.58000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-26,89.529999
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-27,87.599998
UAL:NASDAQ,United Airlines Holdings Inc,2019-02-28,87.809998
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-01,86.91999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-04,84.309998
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-05,85.050003
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-06,84.33000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-07,82.610001
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-08,82.400002
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-11,82.379997
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-12,79.849998
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-13,81.209999
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-14,81.489998
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-15,81.690002
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-18,80.730003
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-19,81.339996
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-20,79.83000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-21,81.0
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-22,79.629997
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-25,78.120003
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-26,77.489998
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-27,78.529999
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-28,78.599998
UAL:NASDAQ,United Airlines Holdings Inc,2019-03-29,79.779999
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-01,80.870003
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-02,82.769997
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-03,84.199997
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-04,84.639999
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-05,84.910004
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-08,84.58000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-09,84.25
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-10,84.519997
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-11,85.75
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-12,85.489998
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-15,84.519997
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-16,85.16999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-17,89.239998
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-18,88.279999
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-22,87.559998
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-23,87.970001
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-24,88.029999
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-25,86.860001
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-26,87.940002
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-29,89.610001
UAL:NASDAQ,United Airlines Holdings Inc,2019-04-30,88.860001
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-01,87.940002
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-02,88.309998
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-03,88.5
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-06,87.790001
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-07,85.68
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-08,84.639999
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-09,84.120003
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-10,84.790001
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-13,82.07
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-14,83.449997
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-15,82.349998
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-16,82.58000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-17,81.5
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-20,81.739998
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-21,82.970001
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-22,81.879997
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-23,80.910004
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-24,80.790001
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-28,79.900002
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-29,79.25
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-30,79.470001
UAL:NASDAQ,United Airlines Holdings Inc,2019-05-31,77.650002
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-03,77.720001
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-04,80.519997
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-05,81.849998
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-06,82.959999
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-07,83.269997
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-10,82.66999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-11,82.769997
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-12,83.790001
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-13,87.110001
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-14,87.120003
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-17,86.769997
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-18,87.400002
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-19,88.660004
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-20,87.139999
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-21,86.720001
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-24,86.550003
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-25,85.059998
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-26,85.33000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-27,86.43
UAL:NASDAQ,United Airlines Holdings Inc,2019-06-28,87.550003
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-01,88.449997
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-02,88.870003
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-03,90.66999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-05,90.589996
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-08,90.66999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-09,89.459999
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-10,89.510002
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-11,89.480003
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-12,91.230003
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-15,91.32
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-16,93.91999799999999
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-17,94.779999
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-18,95.279999
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-19,93.83000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-22,93.83000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-23,94.93
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-24,95.110001
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-25,93.93
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-26,93.360001
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-29,93.440002
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-30,93.93
UAL:NASDAQ,United Airlines Holdings Inc,2019-07-31,91.910004
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-01,90.489998
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-02,89.43
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-05,85.589996
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-06,85.459999
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-07,86.480003
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-08,87.629997
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-09,86.980003
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-12,84.709999
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-13,84.559998
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-14,81.949997
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-15,81.620003
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-16,82.940002
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-19,83.889999
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-20,84.029999
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-21,85.290001
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-22,85.559998
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-23,82.529999
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-26,83.58000200000001
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-27,81.940002
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-28,82.449997
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-29,84.690002
UAL:NASDAQ,United Airlines Holdings Inc,2019-08-30,84.309998
UAL:NASDAQ,United Airlines Holdings Inc,2019-09-03,83.150002
UAL:NASDAQ,United Airlines Holdings Inc,2019-09-04,83.910004
UAL:NASDAQ,United Airlines Holdings Inc,2019-09-05,85.839996
UAL:NASDAQ,United Airlines Holdings Inc,2019-09-06,86.300003
UAL:NASDAQ,United Airlines Holdings Inc,2019-09-09,87.33000200000001
